left read, left timestamp, right read, right timestamp
301,-31180,280,-31160
299,-31136,271,-31116
294,-31092,260,-31072
293,-31048,257,-31028
289,-31004,259,-30984
289,-30960,263,-30940
287,-30916,268,-30896
287,-30872,271,-30852
291,-30828,271,-30808
297,-30784,278,-30764
311,-30740,281,-30712
323,-30688,291,-30672
332,-30644,296,-30628
327,-30600,305,-30584
326,-30556,312,-30540
319,-30512,316,-30496
323,-30468,322,-30452
327,-30424,330,-30408
342,-30380,343,-30364
351,-30336,358,-30320
359,-30292,367,-30276
364,-30248,368,-30232
363,-30204,359,-30188
358,-30160,350,-30144
358,-30116,348,-30100
353,-30072,352,-30056
351,-30028,364,-30012
347,-29984,370,-29968
345,-29940,371,-29924
348,-29896,363,-29880
348,-29852,353,-29836
352,-29808,343,-29792
352,-29764,339,-29748
347,-29720,332,-29704
334,-29672,327,-29652
326,-29628,316,-29608
316,-29584,308,-29564
314,-29540,304,-29520
315,-29496,299,-29476
326,-29452,300,-29432
343,-29408,300,-29388
368,-29364,301,-29344
380,-29320,296,-29300
376,-29276,294,-29256
359,-29232,287,-29212
332,-29188,286,-29168
319,-29144,287,-29124
326,-29100,300,-29080
339,-29056,320,-29036
356,-29012,355,-28992
368,-28968,379,-28948
368,-28924,387,-28904
367,-28880,375,-28860
364,-28836,355,-28816
368,-28792,342,-28772
360,-28748,355,-28728
355,-28704,378,-28684
345,-28660,407,-28640
343,-28616,419,-28596
345,-28572,420,-28552
359,-28528,412,-28508
367,-28484,408,-28464
379,-28440,409,-28420
382,-28396,408,-28376
382,-28352,403,-28332
369,-28308,399,-28288
363,-28264,391,-28244
353,-28220,391,-28200
351,-28176,391,-28156
354,-28132,390,-28112
364,-28088,391,-28068
364,-28044,387,-28024
367,-28000,385,-27980
364,-27956,370,-27936
359,-27912,351,-27892
352,-27868,327,-27848
342,-27824,313,-27804
331,-27780,312,-27760
316,-27736,323,-27716
310,-27692,327,-27672
309,-27640,329,-27624
319,-27596,319,-27580
327,-27552,312,-27536
335,-27508,304,-27492
329,-27464,297,-27448
323,-27420,291,-27404
307,-27376,281,-27360
298,-27332,283,-27316
291,-27288,292,-27272
297,-27244,307,-27228
304,-27200,319,-27184
313,-27156,324,-27140
323,-27112,319,-27096
327,-27068,317,-27052
331,-27024,312,-27008
332,-26980,313,-26964
329,-26936,312,-26920
327,-26892,319,-26876
326,-26848,325,-26832
322,-26804,337,-26788
323,-26760,348,-26744
327,-26716,355,-26700
334,-26672,353,-26656
340,-26628,350,-26604
349,-26580,344,-26560
348,-26536,342,-26516
345,-26492,342,-26472
335,-26448,343,-26428
329,-26404,345,-26384
323,-26360,344,-26340
321,-26316,347,-26296
321,-26272,344,-26252
326,-26228,343,-26208
326,-26184,335,-26164
323,-26140,327,-26120
321,-26096,318,-26076
313,-26052,312,-26032
307,-26008,305,-25988
304,-25964,302,-25944
307,-25920,297,-25900
308,-25876,302,-25856
312,-25832,300,-25812
308,-25788,303,-25768
307,-25744,300,-25724
304,-25700,295,-25680
305,-25656,286,-25636
308,-25612,283,-25592
315,-25568,281,-25548
317,-25524,287,-25504
319,-25480,291,-25460
313,-25436,294,-25416
315,-25392,292,-25372
310,-25348,287,-25328
317,-25304,287,-25284
323,-25260,295,-25240
333,-25216,306,-25196
340,-25172,319,-25152
344,-25128,327,-25108
344,-25084,328,-25064
347,-25040,327,-25020
348,-24996,322,-24976
352,-24952,327,-24932
355,-24908,337,-24888
361,-24864,352,-24844
363,-24820,366,-24800
361,-24776,371,-24756
365,-24732,368,-24712
368,-24688,365,-24668
375,-24644,358,-24624
384,-24600,359,-24580
398,-24548,366,-24532
407,-24504,371,-24488
408,-24460,372,-24444
399,-24416,368,-24400
388,-24372,363,-24356
370,-24328,356,-24312
364,-24284,359,-24268
368,-24240,368,-24224
376,-24196,382,-24180
379,-24152,395,-24136
377,-24108,398,-24092
368,-24064,385,-24048
355,-24020,370,-24004
349,-23976,349,-23960
345,-23932,345,-23916
343,-23888,354,-23872
338,-23844,372,-23828
332,-23800,384,-23784
324,-23756,384,-23740
324,-23712,368,-23696
326,-23668,350,-23652
332,-23624,340,-23608
335,-23580,340,-23564
339,-23532,344,-23512
339,-23488,344,-23468
341,-23444,339,-23424
337,-23400,332,-23380
339,-23356,334,-23336
339,-23312,334,-23292
341,-23268,339,-23248
344,-23224,344,-23204
347,-23180,348,-23160
355,-23136,352,-23116
359,-23092,357,-23072
359,-23048,352,-23028
354,-23004,353,-22984
348,-22960,350,-22940
338,-22916,357,-22896
337,-22872,364,-22852
340,-22828,376,-22808
348,-22784,381,-22764
352,-22740,384,-22720
359,-22696,376,-22676
353,-22652,368,-22632
348,-22608,358,-22588
339,-22564,352,-22544
335,-22520,349,-22500
332,-22476,353,-22456
333,-22432,356,-22412
329,-22388,358,-22368
330,-22344,355,-22324
327,-22300,347,-22280
327,-22256,335,-22236
327,-22212,323,-22192
327,-22168,317,-22148
322,-22124,312,-22104
319,-22080,311,-22060
313,-22036,310,-22016
312,-21992,307,-21972
312,-21948,301,-21928
312,-21904,299,-21884
312,-21860,294,-21840
313,-21816,292,-21796
315,-21772,287,-21752
313,-21728,284,-21708
312,-21684,280,-21664
311,-21640,278,-21620
310,-21596,278,-21576
305,-21552,284,-21532
305,-21508,289,-21480
306,-21456,294,-21436
312,-21412,302,-21392
316,-21368,308,-21348
318,-21324,313,-21304
318,-21280,313,-21260
319,-21236,315,-21216
321,-21192,312,-21172
326,-21148,316,-21128
330,-21104,320,-21084
327,-21060,329,-21040
322,-21016,334,-20996
315,-20972,335,-20952
312,-20928,335,-20908
315,-20884,339,-20864
323,-20840,337,-20820
327,-20796,343,-20776
332,-20752,339,-20732
326,-20708,333,-20688
321,-20664,319,-20644
312,-20620,309,-20600
312,-20576,302,-20556
313,-20532,306,-20512
319,-20488,310,-20468
321,-20444,314,-20424
323,-20400,313,-20380
321,-20356,307,-20336
323,-20312,300,-20292
319,-20268,290,-20248
319,-20224,283,-20204
316,-20180,280,-20160
319,-20136,280,-20116
321,-20092,287,-20072
325,-20048,297,-20028
327,-20004,304,-19984
332,-19960,308,-19940
332,-19916,306,-19896
341,-19872,308,-19852
351,-19828,307,-19808
364,-19784,315,-19764
379,-19740,320,-19720
390,-19696,327,-19676
391,-19652,334,-19632
381,-19608,339,-19588
377,-19564,342,-19544
371,-19520,353,-19500
376,-19476,364,-19452
388,-19428,388,-19408
396,-19384,409,-19364
396,-19340,423,-19320
393,-19296,423,-19276
385,-19252,413,-19232
379,-19208,403,-19188
376,-19164,397,-19144
374,-19120,407,-19100
370,-19076,421,-19056
365,-19032,434,-19012
359,-18988,433,-18968
358,-18944,427,-18924
359,-18900,409,-18880
361,-18856,398,-18836
363,-18812,384,-18792
359,-18768,376,-18748
356,-18724,366,-18704
353,-18680,358,-18660
348,-18636,349,-18616
337,-18592,344,-18572
334,-18548,337,-18528
327,-18504,332,-18484
331,-18460,323,-18440
335,-18408,318,-18388
335,-18364,313,-18344
333,-18320,312,-18300
327,-18276,308,-18256
323,-18232,300,-18212
318,-18188,299,-18168
318,-18144,295,-18124
319,-18100,307,-18080
323,-18056,320,-18036
326,-18012,332,-17992
327,-17968,335,-17948
327,-17924,336,-17904
329,-17880,332,-17860
331,-17836,333,-17816
335,-17792,337,-17772
337,-17748,353,-17728
343,-17704,364,-17684
344,-17660,380,-17640
348,-17616,387,-17596
350,-17572,388,-17552
355,-17528,388,-17508
356,-17484,388,-17464
358,-17440,385,-17420
354,-17396,385,-17376
354,-17352,387,-17332
350,-17308,388,-17288
351,-17264,389,-17244
348,-17220,385,-17200
350,-17176,384,-17156
348,-17132,380,-17112
348,-17088,374,-17068
344,-17044,364,-17024
340,-17000,352,-16980
337,-16956,339,-16936
332,-16912,332,-16892
331,-16868,323,-16848
327,-16824,316,-16804
326,-16780,312,-16760
322,-16736,312,-16716
319,-16692,306,-16672
316,-16648,305,-16628
315,-16604,300,-16584
312,-16560,295,-16540
312,-16516,287,-16496
309,-16472,284,-16452
311,-16428,279,-16408
310,-16376,281,-16360
312,-16336,284,-16316
313,-16292,287,-16272
315,-16248,292,-16228
312,-16204,295,-16184
310,-16160,298,-16140
307,-16116,300,-16096
310,-16072,304,-16052
313,-16028,307,-16008
316,-15984,312,-15964
319,-15940,312,-15920
321,-15896,315,-15876
323,-15852,312,-15832
321,-15808,315,-15788
319,-15764,311,-15744
322,-15720,313,-15700
326,-15676,317,-15656
332,-15632,319,-15612
335,-15588,319,-15568
329,-15544,319,-15524
330,-15500,315,-15480
326,-15456,315,-15436
329,-15412,312,-15392
329,-15368,315,-15348
335,-15324,315,-15304
336,-15280,319,-15260
339,-15236,321,-15216
339,-15192,321,-15172
343,-15148,319,-15128
350,-15104,314,-15084
359,-15060,312,-15040
366,-15016,310,-14996
375,-14972,311,-14952
369,-14928,312,-14908
363,-14884,313,-14864
356,-14840,316,-14820
352,-14796,319,-14776
356,-14752,327,-14732
362,-14708,342,-14688
371,-14664,353,-14644
372,-14620,367,-14600
369,-14576,365,-14556
366,-14532,364,-14512
356,-14488,361,-14468
350,-14444,364,-14424
347,-14400,374,-14380
344,-14356,393,-14328
349,-14304,409,-14288
351,-14260,419,-14244
355,-14216,422,-14200
359,-14172,417,-14156
359,-14128,412,-14112
359,-14084,403,-14068
361,-14040,396,-14024
361,-13996,390,-13980
363,-13952,391,-13936
359,-13908,391,-13892
359,-13864,395,-13848
359,-13820,391,-13804
366,-13776,384,-13760
371,-13732,371,-13716
368,-13688,364,-13672
365,-13644,352,-13628
359,-13600,347,-13584
353,-13556,337,-13540
350,-13512,332,-13496
348,-13468,327,-13452
343,-13424,334,-13408
342,-13380,337,-13364
338,-13336,338,-13320
335,-13288,332,-13268
331,-13244,322,-13224
329,-13200,316,-13180
326,-13156,313,-13136
323,-13112,312,-13092
319,-13068,310,-13048
316,-13024,317,-13004
316,-12980,321,-12960
316,-12936,332,-12916
318,-12892,337,-12872
319,-12848,340,-12828
323,-12804,336,-12784
323,-12760,335,-12740
324,-12716,334,-12696
321,-12672,335,-12652
321,-12628,337,-12608
322,-12584,341,-12564
326,-12540,344,-12520
327,-12496,354,-12476
332,-12452,359,-12432
333,-12408,368,-12388
335,-12364,367,-12344
337,-12320,361,-12300
337,-12276,353,-12256
335,-12232,352,-12212
335,-12188,349,-12168
334,-12144,351,-12124
335,-12100,352,-12080
334,-12056,352,-12036
335,-12012,353,-11992
335,-11968,352,-11948
339,-11924,348,-11904
339,-11880,339,-11860
339,-11836,332,-11816
335,-11792,323,-11772
332,-11748,321,-11728
329,-11704,319,-11684
331,-11660,319,-11640
332,-11616,315,-11596
334,-11572,316,-11552
334,-11528,314,-11508
333,-11484,316,-11464
329,-11440,312,-11420
326,-11396,312,-11376
323,-11352,307,-11332
319,-11308,307,-11288
317,-11256,308,-11240
313,-11212,312,-11196
315,-11168,312,-11152
314,-11124,312,-11108
319,-11080,311,-11064
318,-11036,308,-11020
317,-10992,307,-10976
319,-10948,306,-10932
319,-10904,304,-10888
317,-10860,301,-10844
319,-10816,301,-10800
319,-10772,297,-10756
322,-10728,300,-10712
325,-10684,298,-10668
327,-10640,300,-10624
332,-10596,302,-10580
334,-10552,307,-10536
