left read, left timestamp, right read, right timestamp
280,-5800,156,-5784
279,-5756,156,-5740
254,-5712,108,-5696
268,-5668,245,-5652
249,-5624,192,-5608
224,-5580,41,-5564
275,-5536,152,-5520
295,-5492,231,-5476
244,-5448,327,-5432
224,-5404,335,-5388
212,-5360,244,-5344
247,-5316,323,-5300
291,-5272,456,-5256
206,-5228,444,-5212
169,-5184,357,-5168
226,-5140,300,-5124
285,-5092,178,-5072
316,-5048,249,-5028
285,-5004,171,-4984
284,-4960,135,-4940
345,-4916,181,-4896
376,-4872,122,-4852
363,-4828,224,-4808
352,-4784,305,-4764
307,-4740,319,-4720
271,-4696,396,-4676
279,-4652,575,-4632
255,-4608,581,-4588
294,-4564,509,-4544
259,-4520,647,-4500
233,-4476,663,-4456
291,-4432,627,-4412
348,-4388,565,-4368
371,-4344,513,-4324
411,-4300,575,-4280
467,-4256,578,-4236
463,-4212,335,-4192
487,-4168,272,-4148
543,-4124,351,-4104
550,-4072,272,-4056
523,-4028,382,-4012
473,-3984,381,-3968
476,-3940,333,-3924
521,-3896,370,-3880
460,-3852,562,-3836
355,-3808,669,-3792
348,-3764,541,-3748
327,-3720,575,-3704
344,-3676,586,-3660
374,-3632,607,-3616
345,-3588,604,-3572
333,-3544,344,-3528
344,-3500,419,-3484
451,-3456,423,-3440
478,-3412,176,-3396
428,-3368,229,-3352
440,-3324,196,-3308
419,-3280,80,-3264
463,-3236,67,-3220
433,-3192,99,-3176
366,-3148,62,-3132
380,-3104,98,-3088
300,-3060,153,-3044
245,-3016,230,-3000
272,-2972,280,-2956
227,-2928,223,-2912
162,-2884,192,-2868
148,-2840,188,-2824
177,-2796,269,-2780
175,-2752,252,-2736
191,-2708,159,-2692
216,-2664,99,-2648
252,-2620,78,-2604
255,-2576,153,-2560
249,-2532,85,-2516
244,-2488,44,-2472
277,-2444,47,-2428
295,-2400,17,-2384
291,-2356,152,-2340
253,-2312,218,-2296
226,-2268,176,-2252
239,-2224,214,-2208
259,-2180,409,-2164
215,-2136,575,-2120
206,-2092,620,-2076
167,-2044,579,-2024
207,-2000,583,-1980
271,-1956,572,-1936
289,-1912,548,-1892
275,-1868,492,-1848
307,-1824,368,-1804
401,-1780,359,-1760
481,-1736,404,-1716
505,-1692,382,-1672
494,-1648,368,-1628
467,-1604,289,-1584
471,-1560,301,-1540
465,-1516,537,-1496
430,-1472,652,-1452
375,-1428,672,-1408
372,-1384,624,-1364
370,-1340,628,-1320
359,-1296,676,-1276
350,-1252,678,-1232
313,-1208,657,-1188
353,-1164,665,-1144
451,-1120,676,-1100
495,-1076,667,-1056
537,-1032,619,-1012
507,-988,564,-968
503,-944,477,-924
545,-900,376,-880
564,-856,260,-836
529,-812,249,-792
563,-768,218,-748
568,-724,120,-704
504,-680,115,-660
461,-636,163,-616
436,-592,336,-572
396,-548,444,-528
329,-504,276,-484
251,-460,321,-440
259,-416,468,-396
249,-372,393,-352
225,-328,192,-308
207,-284,31,-264
228,-240,40,-220
315,-196,64,-176
327,-152,49,-132
295,-108,0,-88
339,-64,0,-44
370,-20,0,8
300,32,51,48
207,76,5,92
188,120,7,136
199,164,115,180
178,208,169,224
161,252,156,268
156,296,86,312
114,340,121,356
113,384,152,400
118,428,124,444
125,472,36,488
167,516,0,532
215,560,32,576
233,604,134,620
219,648,355,664
206,692,486,708
233,736,527,752
243,780,608,796
211,824,654,840
150,868,676,884
134,912,675,928
169,956,609,972
248,1000,475,1016
348,1048,376,1068
380,1092,147,1112
436,1136,0,1156
511,1180,69,1200
540,1224,307,1244
605,1268,408,1288
583,1312,316,1332
516,1356,334,1376
436,1400,511,1420
359,1444,675,1464
251,1488,676,1508
214,1532,673,1552
243,1576,668,1596
327,1620,678,1640
367,1664,675,1684
357,1708,619,1728
379,1752,491,1772
430,1796,416,1816
508,1840,299,1860
600,1884,284,1904
600,1928,289,1948
580,1972,179,1992
588,2016,174,2036
579,2060,381,2080
515,2104,382,2124
457,2148,135,2168
371,2192,131,2212
299,2236,236,2256
312,2280,219,2300
315,2324,291,2344
285,2368,399,2388
277,2412,292,2432
295,2456,203,2476
255,2500,444,2520
202,2544,492,2564
243,2588,412,2608
269,2632,536,2652
276,2676,594,2696
323,2720,527,2740
377,2764,462,2784
321,2808,351,2828
329,2852,39,2872
419,2896,0,2916
432,2940,60,2960
409,2984,0,3004
473,3028,0,3048
487,3080,79,3096
422,3124,79,3140
380,3168,1,3184
263,3212,156,3228
120,3256,407,3272
95,3300,468,3316
103,3344,492,3360
41,3388,494,3404
43,3432,307,3448
103,3476,290,3492
105,3520,438,3536
118,3564,335,3580
227,3608,58,3624
325,3652,95,3668
368,3696,60,3712
393,3740,0,3756
366,3784,88,3800
344,3828,199,3844
355,3872,100,3888
391,3916,157,3932
289,3960,275,3976
200,4004,241,4020
240,4048,302,4064
174,4092,494,4116
120,4140,393,4160
216,4184,306,4204
246,4228,463,4248
220,4272,569,4292
246,4316,351,4336
294,4360,412,4380
321,4404,596,4424
381,4448,455,4468
415,4492,353,4512
379,4536,423,4556
363,4580,483,4600
451,4624,577,4644
483,4668,671,4688
417,4712,659,4732
441,4756,678,4776
480,4800,675,4820
444,4844,678,4864
428,4888,675,4908
463,4932,678,4952
511,4976,676,4996
568,5020,619,5040
611,5064,302,5084
622,5108,152,5128
671,5152,119,5172
675,5196,56,5216
675,5240,169,5260
638,5284,225,5304
624,5328,177,5348
615,5372,300,5392
472,5416,484,5436
284,5460,574,5480
243,5504,603,5524
231,5548,583,5568
185,5592,526,5612
182,5636,484,5656
233,5680,419,5700
284,5724,312,5744
344,5768,148,5788
347,5812,135,5832
380,5856,218,5876
425,5900,19,5920
440,5944,0,5964
402,5988,68,6008
339,6032,101,6052
299,6076,119,6096
270,6120,233,6140
184,6172,252,6188
177,6216,243,6232
159,6260,280,6276
81,6304,252,6320
92,6348,145,6364
120,6392,124,6408
108,6436,271,6452
100,6480,342,6496
167,6524,258,6540
216,6568,255,6584
249,6612,152,6628
259,6656,74,6672
241,6700,199,6716
229,6744,252,6760
248,6788,273,6804
327,6832,429,6848
337,6876,433,6892
303,6920,374,6936
291,6964,390,6980
236,7008,460,7024
242,7052,460,7068
299,7096,335,7112
302,7140,318,7156
351,7188,371,7208
405,7232,271,7252
399,7276,335,7296
380,7320,591,7340
402,7364,643,7384
463,7408,531,7428
455,7452,444,7472
403,7496,352,7516
414,7540,432,7560
415,7584,502,7604
391,7628,339,7648
425,7672,304,7692
478,7716,463,7736
444,7760,527,7780
366,7804,461,7824
361,7848,565,7868
366,7892,677,7912
432,7936,595,7956
415,7980,449,8000
374,8024,493,8044
414,8068,460,8088
472,8112,449,8132
439,8156,606,8176
417,8200,510,8220
488,8244,327,8264
519,8288,329,8308
401,8332,364,8352
339,8376,401,8396
417,8420,355,8440
449,8464,287,8484
450,8508,278,8528
451,8552,308,8572
380,8596,361,8616
331,8640,335,8660
335,8684,334,8704
368,8728,447,8748
352,8772,404,8792
287,8816,222,8836
257,8860,242,8880
292,8904,315,8924
318,8948,265,8968
339,8992,171,9012
321,9036,19,9056
344,9080,22,9100
379,9124,122,9144
330,9168,108,9188
271,9212,27,9236
310,9264,33,9280
319,9308,111,9324
243,9352,156,9368
147,9396,61,9412
101,9440,0,9456
151,9484,76,9500
173,9528,254,9544
142,9572,379,9588
134,9616,368,9632
143,9660,368,9676
195,9704,353,9720
220,9748,387,9764
206,9792,504,9808
192,9836,534,9852
236,9880,489,9896
307,9924,467,9940
368,9968,396,9984
378,10012,302,10028
352,10056,344,10072
310,10100,472,10116
339,10144,507,10160
419,10188,383,10204
445,10232,199,10248
430,10276,268,10292
419,10320,483,10336
389,10364,500,10380
384,10408,401,10424
441,10452,363,10468
500,10496,369,10512
480,10540,414,10556
382,10584,454,10600
293,10628,519,10644
343,10672,498,10688
425,10716,482,10732
438,10760,457,10776
377,10804,435,10820
329,10848,642,10864
333,10892,676,10908
350,10936,628,10952
430,10980,428,10996
463,11024,407,11040
434,11068,450,11084
428,11112,420,11128
424,11156,393,11172
476,11200,368,11216
574,11244,352,11260
580,11292,248,11312
486,11336,273,11356
403,11380,289,11400
425,11424,323,11444
431,11468,451,11488
366,11512,422,11532
332,11556,348,11576
327,11600,344,11620
283,11644,332,11664
211,11688,342,11708
222,11732,329,11752
246,11776,269,11796
295,11820,113,11840
312,11864,0,11884
310,11908,3,11928
350,11952,96,11972
404,11996,96,12016
400,12040,123,12060
371,12084,217,12104
344,12128,223,12148
312,12172,214,12192
222,12216,316,12236
118,12260,439,12280
99,12312,367,12328
134,12356,161,12372
141,12400,0,12416
184,12444,19,12460
210,12488,159,12504
215,12532,224,12548
232,12576,92,12592
315,12620,1,12636
366,12664,48,12680
329,12708,135,12724
224,12752,273,12768
159,12796,391,12812
188,12840,389,12856
255,12884,327,12900
263,12928,327,12944
184,12972,441,12988
156,13016,505,13032
188,13060,518,13076
225,13104,427,13120
305,13148,259,13164
355,13192,131,13208
355,13236,201,13252
344,13280,369,13296
388,13324,425,13340
481,13368,358,13384
524,13412,273,13428
491,13456,383,13472
427,13500,537,13516
348,13544,561,13560
312,13588,558,13604
391,13632,435,13648
484,13676,366,13692
477,13720,384,13736
398,13764,444,13780
352,13808,639,13824
419,13852,676,13868
491,13896,587,13912
504,13940,374,13956
469,13984,327,14000
401,14028,455,14044
376,14072,559,14088
400,14116,487,14132
438,14160,318,14176
516,14204,227,14220
527,14248,195,14264
417,14292,198,14308
311,14340,321,14360
307,14384,419,14404
340,14428,317,14448
354,14472,177,14492
312,14516,227,14536
271,14560,383,14580
220,14604,407,14624
180,14648,322,14668
199,14692,248,14712
279,14736,240,14756
305,14780,227,14800
238,14824,216,14844
217,14868,270,14888
323,14912,313,14932
419,14956,246,14976
391,15000,159,15020
323,15044,204,15064
319,15088,345,15108
347,15132,527,15152
338,15176,531,15196
338,15220,336,15240
332,15264,374,15284
295,15308,521,15328
243,15352,467,15372
246,15396,443,15416
304,15440,514,15460
367,15484,503,15504
420,15528,451,15548
421,15572,406,15592
364,15616,459,15636
408,15660,551,15680
462,15704,583,15724
464,15748,630,15768
467,15792,655,15812
462,15836,668,15856
440,15880,675,15900
444,15924,667,15944
444,15968,577,15988
435,16012,448,16032
399,16056,481,16076
379,16100,535,16120
414,16144,403,16164
477,16188,278,16208
490,16232,284,16252
473,16276,249,16296
435,16320,208,16340
380,16364,255,16388
376,16416,287,16432
438,16460,380,16476
435,16504,391,16520
356,16548,341,16564
305,16592,440,16608
270,16636,574,16652
233,16680,510,16696
241,16724,364,16740
287,16768,349,16784
310,16812,382,16828
319,16856,274,16872
291,16900,119,16916
312,16944,78,16960
432,16988,73,17004
491,17032,93,17048
408,17076,42,17092
310,17120,0,17136
334,17164,76,17180
375,17208,220,17224
315,17252,139,17268
236,17296,135,17312
217,17340,200,17356
222,17384,152,17400
211,17432,75,17452
165,17476,108,17496
171,17520,210,17540
248,17564,233,17584
259,17608,213,17628
213,17652,238,17672
240,17696,276,17716
272,17740,236,17760
207,17784,275,17804
121,17828,273,17848
159,17872,103,17892
260,17916,121,17936
286,17960,248,17980
254,18004,204,18024
271,18048,92,18068
323,18092,108,18112
347,18136,143,18156
363,18180,140,18200
304,18224,191,18244
246,18268,231,18288
248,18312,228,18332
292,18356,192,18376
263,18400,255,18420
231,18444,291,18464
225,18488,386,18508
211,18532,491,18552
207,18576,381,18596
240,18620,292,18640
304,18664,341,18684
339,18708,440,18728
322,18752,430,18772
316,18796,323,18816
315,18840,258,18860
423,18884,242,18904
492,18928,280,18948
428,18972,291,18992
339,19016,338,19036
343,19060,372,19080
373,19104,390,19124
348,19148,455,19168
303,19192,394,19212
289,19236,406,19256
312,19280,513,19300
327,19324,519,19344
323,19368,515,19388
379,19412,366,19432
433,19464,304,19480
441,19504,380,19524
398,19548,312,19568
338,19592,339,19612
390,19636,316,19656
422,19680,263,19700
425,19724,393,19744
391,19768,383,19788
325,19812,397,19832
325,19856,628,19876
326,19900,620,19920
307,19944,553,19964
327,19988,595,20008
290,20032,664,20052
284,20076,678,20096
319,20120,673,20140
319,20164,655,20184
396,20208,673,20228
487,20252,650,20272
487,20296,676,20316
476,20340,664,20360
492,20384,550,20404
563,20428,598,20448
624,20472,532,20492
577,20516,430,20536
556,20560,490,20580
534,20604,518,20624
505,20648,476,20668
531,20692,367,20712
489,20736,240,20756
467,20780,376,20800
446,20824,374,20844
384,20868,273,20888
359,20912,307,20932
400,20956,133,20976
428,21000,87,21020
418,21044,201,21064
358,21088,183,21108
333,21132,224,21152
387,21176,201,21196
343,21220,159,21240
319,21264,207,21284
308,21308,228,21328
258,21352,292,21372
243,21396,408,21416
248,21440,335,21460
254,21484,300,21512
287,21536,344,21552
291,21580,355,21596
289,21624,483,21640
295,21668,435,21684
287,21712,352,21728
334,21756,356,21772
343,21800,376,21816
299,21844,401,21860
313,21888,419,21904
323,21932,335,21948
339,21976,365,21992
331,22020,355,22036
273,22064,254,22080
259,22108,374,22124
271,22152,419,22168
290,22196,418,22212
312,22240,401,22256
305,22284,374,22300
280,22328,508,22344
323,22372,513,22388
304,22416,321,22432
299,22460,237,22476
342,22504,216,22520
352,22552,195,22572
370,22596,195,22616
359,22640,175,22660
406,22684,276,22704
466,22728,298,22748
408,22772,174,22792
326,22816,193,22836
312,22860,207,22880
319,22904,203,22924
335,22948,175,22968
304,22992,188,23012
298,23036,277,23056
318,23080,208,23100
280,23124,159,23144
243,23168,244,23188
257,23212,207,23232
