left read, left timestamp, right read, right timestamp
303,22464,301,22480
294,22508,306,22524
290,22556,300,22576
289,22600,289,22620
301,22644,276,22664
313,22688,263,22708
327,22732,259,22752
330,22776,259,22796
327,22820,257,22840
319,22864,254,22884
317,22908,257,22928
318,22952,267,22972
316,22996,287,23016
319,23040,313,23060
323,23084,339,23104
324,23128,352,23148
332,23172,358,23192
345,23216,355,23236
352,23260,358,23280
353,23304,357,23324
352,23348,359,23368
347,23392,359,23412
336,23436,364,23456
335,23480,359,23500
335,23524,369,23544
335,23576,380,23592
334,23620,384,23636
335,23664,384,23680
335,23708,376,23724
340,23752,366,23768
348,23796,353,23812
352,23840,350,23856
352,23884,344,23900
353,23928,340,23944
358,23972,332,23988
363,24016,324,24032
368,24060,313,24076
365,24104,311,24120
359,24148,307,24164
352,24192,311,24208
348,24236,309,24252
345,24280,316,24296
350,24324,323,24340
352,24368,335,24384
355,24412,344,24428
355,24456,352,24472
358,24500,347,24516
359,24544,341,24560
366,24588,334,24604
363,24632,334,24648
359,24676,339,24692
349,24720,348,24736
344,24764,356,24780
340,24808,367,24824
342,24852,379,24868
340,24896,391,24912
342,24940,403,24956
337,24984,406,25000
336,25028,404,25044
335,25072,391,25088
339,25116,381,25132
340,25160,374,25176
339,25204,369,25220
335,25248,364,25264
327,25292,359,25308
324,25336,352,25352
322,25380,350,25396
323,25424,348,25440
319,25468,348,25484
316,25512,342,25528
310,25556,335,25572
307,25604,319,25624
306,25648,308,25668
312,25692,300,25712
312,25736,295,25756
311,25780,292,25800
307,25824,287,25844
307,25868,284,25888
305,25912,280,25932
310,25956,280,25976
313,26000,280,26020
314,26044,284,26064
315,26088,281,26108
315,26132,279,26152
316,26176,271,26196
320,26220,268,26240
326,26264,263,26284
324,26308,270,26328
327,26352,273,26372
324,26396,280,26416
323,26440,286,26460
323,26484,295,26504
323,26528,303,26548
318,26572,316,26592
317,26616,322,26636
316,26660,327,26680
318,26704,329,26724
321,26748,331,26768
334,26792,328,26812
338,26836,332,26856
345,26880,334,26900
352,26924,333,26944
363,26968,332,26988
376,27012,332,27032
408,27056,335,27076
435,27100,339,27120
451,27144,348,27164
454,27188,354,27208
444,27232,356,27252
419,27276,360,27296
392,27320,368,27340
376,27364,384,27384
359,27408,411,27428
339,27452,440,27472
327,27496,462,27516
323,27540,463,27560
327,27584,454,27604
344,27628,430,27656
356,27680,403,27696
358,27724,390,27740
348,27768,379,27784
341,27812,368,27828
334,27856,359,27872
336,27900,351,27916
335,27944,348,27960
327,27988,358,28004
316,28032,361,28048
305,28076,355,28092
300,28120,339,28136
307,28164,323,28180
316,28208,315,28224
322,28252,319,28268
326,28296,326,28312
327,28340,323,28356
331,28384,309,28400
342,28428,297,28444
352,28472,290,28488
352,28516,295,28532
345,28560,297,28576
332,28604,301,28620
321,28648,295,28664
318,28696,295,28716
326,28740,303,28760
332,28784,319,28804
342,28828,339,28848
345,28872,351,28892
352,28916,354,28936
359,28960,348,28980
362,29004,345,29024
359,29048,347,29068
349,29092,356,29112
334,29136,366,29156
319,29180,376,29200
313,29224,376,29244
310,29268,376,29288
311,29312,374,29332
308,29356,370,29376
310,29400,359,29420
312,29444,348,29464
318,29488,327,29508
325,29532,316,29552
335,29576,307,29596
337,29620,311,29640
342,29664,313,29684
339,29708,316,29728
337,29752,310,29772
337,29796,306,29816
339,29840,301,29860
331,29884,297,29904
331,29928,299,29948
332,29972,299,29992
337,30016,300,30036
348,30060,304,30080
359,30104,308,30124
364,30148,316,30168
368,30192,322,30212
371,30236,326,30256
374,30280,335,30300
376,30324,342,30344
371,30368,353,30388
366,30412,364,30432
359,30456,376,30476
350,30500,380,30520
344,30544,387,30564
344,30588,390,30608
344,30632,396,30652
348,30676,399,30696
348,30728,399,30744
350,30772,398,30788
352,30816,396,30832
353,30860,396,30876
352,30904,396,30920
351,30948,399,30964
343,30992,398,31008
337,31036,397,31052
332,31080,388,31096
329,31124,382,31140
324,31168,372,31184
323,31212,366,31228
319,31256,354,31272
318,31300,344,31316
319,31344,332,31360
321,31388,327,31404
323,31432,320,31448
324,31476,319,31492
324,31520,311,31536
319,31564,307,31580
319,31608,297,31624
318,31652,295,31668
319,31696,294,31712
319,31740,300,31764
323,31788,304,31808
319,31832,306,31852
322,31876,307,31896
323,31920,304,31940
323,31964,303,31984
323,32008,300,32028
327,32052,300,32072
331,32096,299,32116
334,32140,300,32160
339,32184,296,32204
338,32228,300,32248
332,32272,303,32292
324,32316,308,32336
319,32360,312,32380
312,32404,319,32424
312,32448,319,32468
316,32492,323,32512
319,32536,323,32556
326,32580,326,32600
334,32624,318,32644
337,32668,313,32688
344,32712,307,32732
348,32756,307,-32760
367,-32736,309,-32716
393,-32692,319,-32672
423,-32648,323,-32628
444,-32604,329,-32584
454,-32560,333,-32540
436,-32516,336,-32496
412,-32472,339,-32452
386,-32428,337,-32408
364,-32384,348,-32364
342,-32340,371,-32320
327,-32296,403,-32276
312,-32252,435,-32232
305,-32208,454,-32188
310,-32164,448,-32144
325,-32120,430,-32100
337,-32076,408,-32056
338,-32032,395,-32012
334,-31988,384,-31968
329,-31944,376,-31924
332,-31900,359,-31880
337,-31856,345,-31836
345,-31812,337,-31792
342,-31768,343,-31748
332,-31716,348,-31700
321,-31672,344,-31656
319,-31628,332,-31612
323,-31584,321,-31568
329,-31540,321,-31524
332,-31496,332,-31480
333,-31452,344,-31436
335,-31408,343,-31392
348,-31364,329,-31348
364,-31320,312,-31304
376,-31276,308,-31260
377,-31232,310,-31216
367,-31188,317,-31172
355,-31144,318,-31128
344,-31100,315,-31084
342,-31056,312,-31040
343,-31012,327,-30996
344,-30968,352,-30952
344,-30924,379,-30908
344,-30880,387,-30864
345,-30836,387,-30820
353,-30792,374,-30776
353,-30748,368,-30732
344,-30700,367,-30680
331,-30656,368,-30636
317,-30612,369,-30592
312,-30568,364,-30548
316,-30524,366,-30504
319,-30480,368,-30460
319,-30436,375,-30416
319,-30392,368,-30372
321,-30348,359,-30328
321,-30304,340,-30284
327,-30260,326,-30240
337,-30216,318,-30196
335,-30172,323,-30152
338,-30128,324,-30108
345,-30084,327,-30064
344,-30040,323,-30020
339,-29996,321,-29976
347,-29952,312,-29932
344,-29908,310,-29888
343,-29864,306,-29844
344,-29820,302,-29800
351,-29776,301,-29756
352,-29732,310,-29712
361,-29688,312,-29668
365,-29644,319,-29624
