left read, left timestamp, right read, right timestamp
294,-24864,227,-24844
287,-24820,232,-24800
280,-24776,248,-24756
280,-24732,262,-24712
276,-24688,275,-24668
279,-24644,284,-24624
281,-24600,295,-24580
291,-24548,304,-24532
295,-24504,310,-24488
304,-24460,316,-24444
311,-24416,315,-24400
315,-24372,317,-24356
319,-24328,316,-24312
323,-24284,321,-24268
327,-24240,323,-24224
329,-24196,334,-24180
332,-24152,342,-24136
335,-24108,356,-24092
340,-24064,368,-24048
342,-24020,387,-24004
346,-23976,401,-23960
349,-23932,419,-23916
358,-23888,435,-23872
361,-23844,448,-23828
369,-23800,457,-23784
376,-23756,463,-23740
385,-23712,463,-23696
390,-23668,457,-23652
396,-23624,445,-23608
395,-23580,425,-23564
396,-23532,397,-23512
396,-23488,369,-23468
391,-23444,342,-23424
386,-23400,308,-23380
376,-23356,282,-23336
366,-23312,254,-23292
350,-23268,231,-23248
337,-23224,211,-23204
320,-23180,204,-23160
310,-23136,196,-23116
295,-23092,199,-23072
287,-23048,209,-23028
276,-23004,227,-22984
271,-22960,247,-22940
268,-22916,275,-22896
270,-22872,300,-22852
270,-22828,323,-22808
277,-22784,347,-22764
286,-22740,371,-22720
301,-22696,391,-22676
312,-22652,406,-22632
327,-22608,418,-22588
339,-22564,423,-22544
353,-22520,423,-22500
364,-22476,422,-22456
376,-22432,421,-22412
386,-22388,419,-22368
395,-22344,419,-22324
401,-22300,416,-22280
403,-22256,415,-22236
404,-22212,412,-22192
403,-22168,415,-22148
401,-22124,413,-22104
398,-22080,417,-22060
395,-22036,417,-22016
391,-21992,419,-21972
391,-21948,416,-21928
387,-21904,412,-21884
384,-21860,401,-21840
376,-21816,391,-21796
374,-21772,374,-21752
366,-21728,355,-21708
361,-21684,332,-21664
356,-21640,316,-21620
352,-21596,292,-21576
343,-21552,268,-21532
335,-21508,244,-21484
326,-21456,226,-21440
316,-21412,214,-21396
307,-21368,201,-21352
297,-21324,198,-21308
287,-21280,192,-21264
280,-21236,195,-21220
274,-21192,199,-21176
268,-21148,209,-21132
263,-21104,217,-21088
262,-21060,231,-21044
263,-21016,238,-21000
262,-20972,250,-20956
268,-20928,258,-20912
271,-20884,269,-20868
278,-20840,275,-20824
280,-20796,284,-20780
287,-20752,287,-20736
289,-20708,294,-20692
297,-20664,300,-20648
303,-20620,310,-20604
312,-20576,321,-20560
316,-20532,335,-20516
324,-20488,347,-20472
329,-20444,359,-20428
337,-20400,375,-20384
344,-20356,388,-20340
351,-20312,398,-20296
357,-20268,408,-20252
364,-20224,424,-20208
368,-20180,438,-20164
375,-20136,455,-20120
380,-20092,473,-20076
384,-20048,492,-20032
384,-20004,497,-19988
384,-19960,498,-19944
390,-19916,495,-19900
391,-19872,492,-19856
398,-19828,488,-19812
404,-19784,486,-19768
412,-19740,470,-19724
408,-19696,448,-19680
408,-19652,416,-19636
403,-19608,385,-19592
399,-19564,352,-19548
391,-19520,327,-19504
384,-19476,297,-19460
369,-19428,262,-19408
356,-19384,236,-19364
340,-19340,216,-19320
321,-19296,203,-19276
304,-19252,192,-19232
287,-19208,192,-19188
271,-19164,192,-19144
260,-19120,201,-19100
257,-19076,218,-19056
256,-19032,243,-19012
259,-18988,263,-18968
260,-18944,283,-18924
270,-18900,295,-18880
278,-18856,313,-18836
291,-18812,327,-18792
305,-18768,348,-18748
323,-18724,363,-18704
334,-18680,372,-18660
347,-18636,375,-18616
355,-18592,376,-18572
364,-18548,374,-18528
368,-18504,375,-18484
376,-18460,375,-18440
377,-18408,374,-18392
378,-18364,377,-18348
380,-18320,380,-18304
377,-18276,385,-18260
374,-18232,385,-18216
368,-18188,390,-18172
364,-18144,390,-18128
359,-18100,396,-18084
359,-18056,396,-18040
359,-18012,399,-17996
358,-17968,396,-17952
352,-17924,391,-17908
348,-17880,380,-17864
338,-17836,364,-17820
334,-17792,345,-17776
327,-17748,327,-17732
327,-17704,304,-17688
321,-17660,284,-17644
317,-17616,263,-17600
307,-17572,240,-17556
301,-17528,217,-17512
291,-17484,199,-17468
286,-17440,185,-17424
278,-17396,177,-17380
275,-17352,179,-17336
271,-17308,184,-17292
270,-17264,194,-17248
266,-17220,211,-17204
266,-17176,238,-17160
267,-17132,263,-17116
270,-17088,295,-17072
278,-17044,323,-17028
286,-17000,355,-16984
300,-16956,384,-16940
316,-16912,417,-16896
335,-16868,444,-16852
349,-16824,467,-16808
367,-16780,479,-16764
382,-16736,484,-16720
399,-16692,484,-16676
414,-16648,487,-16632
430,-16604,483,-16588
440,-16560,476,-16544
448,-16516,461,-16500
449,-16472,448,-16456
449,-16428,429,-16412
444,-16380,411,-16360
435,-16336,397,-16316
422,-16292,381,-16272
408,-16248,370,-16228
396,-16204,359,-16184
380,-16160,353,-16140
366,-16116,344,-16096
348,-16072,337,-16052
334,-16028,327,-16008
321,-15984,321,-15964
315,-15940,311,-15920
307,-15896,304,-15876
304,-15852,291,-15832
297,-15808,280,-15788
294,-15764,260,-15744
288,-15720,247,-15700
289,-15676,228,-15656
286,-15632,216,-15612
287,-15588,201,-15568
284,-15544,192,-15524
284,-15500,185,-15480
280,-15456,184,-15436
280,-15412,187,-15392
278,-15368,191,-15348
278,-15324,198,-15304
276,-15280,210,-15260
280,-15236,227,-15216
281,-15192,244,-15172
287,-15148,267,-15128
292,-15104,286,-15084
297,-15060,305,-15040
303,-15016,319,-14996
308,-14972,339,-14952
316,-14928,352,-14908
323,-14884,364,-14864
333,-14840,374,-14820
342,-14796,384,-14776
348,-14752,385,-14732
354,-14708,390,-14688
362,-14664,391,-14644
368,-14620,391,-14600
375,-14576,390,-14556
379,-14532,393,-14512
384,-14488,396,-14468
382,-14444,411,-14424
385,-14400,432,-14380
381,-14356,455,-14332
377,-14304,472,-14288
374,-14260,480,-14244
371,-14216,487,-14200
371,-14172,488,-14156
376,-14128,497,-14112
384,-14084,502,-14068
388,-14040,499,-14024
392,-13996,480,-13980
392,-13952,451,-13936
392,-13908,412,-13892
390,-13864,376,-13848
389,-13820,339,-13804
385,-13776,307,-13760
380,-13732,268,-13716
366,-13688,235,-13672
352,-13644,203,-13628
332,-13600,184,-13584
316,-13556,171,-13540
295,-13512,169,-13496
279,-13468,171,-13452
265,-13424,187,-13408
263,-13380,212,-13364
260,-13336,248,-13320
263,-13288,287,-13268
269,-13244,314,-13224
273,-13200,335,-13180
285,-13156,358,-13136
304,-13112,384,-13092
327,-13068,408,-13048
348,-13024,428,-13004
369,-12980,432,-12960
384,-12936,431,-12916
398,-12892,419,-12872
407,-12848,412,-12828
415,-12804,399,-12784
417,-12760,391,-12740
422,-12716,380,-12696
419,-12672,374,-12652
414,-12628,369,-12608
399,-12584,368,-12564
388,-12540,369,-12520
372,-12496,374,-12476
360,-12452,381,-12432
348,-12408,392,-12388
341,-12364,406,-12344
332,-12320,415,-12300
327,-12276,423,-12256
322,-12232,420,-12212
321,-12188,414,-12168
319,-12144,403,-12124
319,-12100,387,-12080
321,-12056,361,-12036
323,-12012,335,-11992
326,-11968,302,-11948
326,-11924,268,-11904
321,-11880,230,-11860
312,-11836,196,-11816
304,-11792,162,-11772
294,-11748,142,-11728
287,-11704,125,-11684
278,-11660,126,-11640
271,-11616,131,-11596
262,-11572,151,-11552
255,-11528,171,-11508
249,-11484,203,-11464
252,-11440,237,-11420
255,-11396,286,-11376
267,-11352,340,-11332
280,-11308,396,-11288
300,-11256,440,-11240
319,-11216,473,-11196
342,-11172,507,-11152
364,-11128,526,-11108
391,-11084,544,-11064
417,-11040,555,-11020
436,-10996,555,-10976
455,-10952,539,-10932
470,-10908,519,-10888
479,-10864,492,-10844
476,-10820,467,-10800
473,-10776,440,-10756
463,-10732,409,-10712
452,-10688,380,-10668
434,-10644,367,-10624
417,-10600,352,-10580
395,-10556,338,-10536
375,-10512,326,-10492
347,-10468,319,-10448
321,-10424,310,-10404
304,-10380,312,-10360
295,-10336,316,-10316
284,-10292,319,-10272
280,-10248,322,-10228
275,-10204,319,-10184
278,-10160,308,-10140
278,-10116,295,-10096
284,-10072,285,-10052
287,-10028,272,-10008
295,-9984,259,-9964
303,-9940,244,-9920
308,-9896,227,-9876
309,-9852,207,-9832
311,-9808,195,-9788
309,-9764,184,-9744
304,-9720,182,-9700
301,-9676,184,-9656
300,-9632,195,-9612
300,-9588,206,-9568
297,-9544,224,-9524
295,-9500,240,-9480
292,-9456,263,-9436
295,-9412,281,-9392
300,-9368,306,-9348
307,-9324,332,-9304
311,-9280,359,-9260
319,-9236,376,-9208
329,-9184,389,-9168
335,-9140,395,-9124
340,-9096,390,-9080
350,-9052,385,-9036
356,-9008,384,-8992
360,-8964,386,-8948
364,-8920,380,-8904
366,-8876,372,-8860
365,-8832,361,-8816
358,-8788,355,-8772
352,-8744,355,-8728
348,-8700,369,-8684
344,-8656,393,-8640
338,-8612,420,-8596
337,-8568,434,-8552
337,-8524,446,-8508
339,-8480,460,-8464
339,-8436,476,-8420
350,-8392,487,-8376
359,-8348,498,-8332
371,-8304,492,-8288
376,-8260,472,-8244
389,-8216,444,-8200
399,-8168,413,-8148
399,-8124,381,-8104
399,-8080,338,-8060
393,-8036,289,-8016
385,-7992,242,-7972
372,-7948,214,-7928
362,-7904,192,-7884
347,-7860,173,-7840
329,-7816,157,-7796
304,-7772,152,-7752
286,-7728,150,-7708
275,-7684,171,-7664
271,-7640,205,-7620
263,-7596,248,-7576
262,-7552,280,-7532
263,-7508,311,-7488
275,-7464,339,-7444
284,-7420,374,-7400
304,-7376,406,-7356
321,-7332,434,-7312
342,-7288,450,-7268
358,-7244,457,-7224
380,-7200,457,-7180
396,-7156,452,-7136
412,-7112,444,-7092
415,-7068,423,-7048
420,-7024,402,-7004
420,-6980,382,-6960
419,-6936,370,-6916
412,-6892,359,-6872
400,-6848,353,-6828
385,-6804,346,-6784
369,-6760,345,-6740
355,-6716,348,-6696
343,-6672,358,-6652
333,-6628,369,-6608
319,-6584,380,-6564
312,-6540,380,-6520
306,-6496,384,-6476
305,-6452,384,-6432
304,-6408,384,-6388
305,-6364,366,-6344
305,-6320,344,-6300
307,-6276,312,-6256
305,-6232,283,-6212
310,-6188,249,-6168
309,-6136,216,-6120
305,-6092,184,-6076
297,-6048,150,-6032
291,-6004,126,-5988
284,-5960,113,-5944
278,-5916,119,-5900
270,-5872,126,-5856
263,-5828,143,-5812
259,-5784,166,-5768
255,-5740,204,-5724
259,-5696,248,-5680
265,-5652,300,-5636
276,-5608,356,-5592
284,-5564,414,-5548
302,-5520,457,-5504
321,-5476,501,-5460
347,-5432,540,-5416
369,-5388,569,-5372
396,-5344,583,-5328
420,-5300,588,-5284
443,-5256,582,-5240
455,-5212,562,-5196
472,-5168,536,-5152
480,-5124,494,-5100
478,-5076,452,-5056
470,-5032,408,-5012
460,-4988,365,-4968
444,-4944,326,-4924
422,-4900,301,-4880
399,-4856,276,-4836
371,-4812,255,-4792
346,-4768,241,-4748
316,-4724,241,-4704
291,-4680,241,-4660
271,-4636,252,-4616
260,-4592,268,-4572
247,-4548,284,-4528
242,-4504,294,-4484
243,-4460,305,-4440
252,-4416,310,-4396
255,-4372,312,-4352
270,-4328,312,-4308
281,-4284,305,-4264
298,-4240,293,-4220
312,-4196,280,-4176
327,-4152,263,-4132
335,-4108,244,-4088
344,-4064,231,-4044
348,-4020,218,-4000
350,-3976,209,-3956
348,-3932,208,-3912
346,-3888,216,-3868
339,-3844,224,-3824
332,-3800,238,-3780
327,-3756,253,-3736
319,-3712,275,-3692
315,-3668,300,-3648
313,-3624,331,-3604
313,-3580,356,-3560
310,-3536,384,-3516
312,-3492,398,-3472
316,-3448,408,-3428
319,-3404,409,-3384
322,-3360,411,-3340
327,-3316,404,-3296
332,-3272,401,-3252
339,-3228,391,-3208
342,-3184,378,-3164
345,-3140,358,-3120
344,-3096,340,-3076
344,-3044,333,-3028
340,-3000,348,-2984
340,-2956,377,-2940
339,-2912,387,-2896
335,-2868,393,-2852
332,-2824,401,-2808
334,-2780,420,-2764
345,-2736,443,-2720
359,-2692,474,-2676
368,-2648,492,-2632
370,-2604,486,-2588
379,-2560,460,-2544
387,-2516,439,-2500
396,-2472,419,-2456
398,-2428,397,-2412
401,-2384,359,-2368
393,-2340,313,-2324
385,-2296,265,-2280
375,-2252,230,-2236
367,-2208,203,-2192
349,-2164,184,-2148
327,-2120,163,-2104
302,-2076,150,-2060
283,-2028,147,-2008
277,-1984,169,-1964
271,-1940,212,-1920
267,-1896,248,-1876
258,-1852,275,-1832
259,-1808,296,-1788
262,-1764,329,-1744
276,-1720,367,-1700
296,-1676,413,-1656
319,-1632,446,-1612
335,-1588,461,-1568
353,-1544,462,-1524
371,-1500,460,-1480
391,-1456,456,-1436
401,-1412,450,-1392
412,-1368,436,-1348
415,-1324,415,-1304
420,-1280,393,-1260
420,-1236,374,-1216
419,-1192,358,-1172
407,-1148,339,-1128
393,-1104,323,-1084
380,-1060,313,-1040
369,-1016,316,-996
359,-972,321,-952
348,-928,333,-908
335,-884,335,-864
321,-840,335,-820
311,-796,336,-776
304,-752,344,-732
302,-708,345,-688
300,-664,344,-644
300,-620,333,-600
299,-576,319,-556
299,-532,299,-512
300,-488,280,-468
302,-444,255,-424
297,-400,233,-380
295,-356,207,-336
292,-312,192,-292
293,-268,183,-248
288,-224,183,-204
287,-180,184,-160
283,-136,190,-116
281,-92,201,-72
279,-48,227,-28
285,-4,272,20
292,48,312,64
302,92,352,108
312,136,386,152
322,180,428,196
338,224,471,240
353,268,511,284
371,312,531,328
386,356,545,372
403,400,553,416
417,444,553,460
435,488,543,504
445,532,532,548
449,576,503,592
448,620,465,636
451,664,425,680
444,708,389,724
433,752,359,768
419,796,329,812
405,840,295,856
383,884,263,900
359,928,244,944
335,972,230,988
315,1016,224,1032
295,1060,228,1076
278,1104,240,1120
263,1148,248,1164
257,1192,261,1208
254,1236,276,1252
251,1280,295,1296
252,1324,305,1340
263,1368,319,1384
275,1412,326,1428
291,1456,334,1472
310,1500,335,1516
326,1544,333,1560
340,1588,319,1604
350,1632,308,1648
363,1676,294,1692
371,1720,282,1736
380,1764,271,1780
379,1808,265,1824
376,1852,257,1868
366,1896,255,1912
359,1940,259,1956
351,1984,268,2000
343,2028,280,2044
332,2076,299,2096
319,2120,319,2140
312,2164,337,2184
307,2208,360,2228
304,2252,374,2272
300,2296,384,2316
299,2340,384,2360
297,2384,384,2404
303,2428,376,2448
